NAME,STUSAB,SUMLEV,REGION,DIVISION,STATE,COUNTY,AREALAND,AREAWATR,POP100,HU100
Noble County,OK,050,3,7,40,103,1895599459,27560913,11561,5341
Nowata County,OK,050,3,7,40,105,1465355090,38869372,10536,4828
Okfuskee County,OK,050,3,7,40,107,1602081668,26685088,12191,5282
Oklahoma County,OK,050,3,7,40,109,1835832315,24744702,718633,319828
Okmulgee County,OK,050,3,7,40,111,1806124291,12914775,40069,17891
Osage County,OK,050,3,7,40,113,5818040494,149225472,47472,21143
Ottawa County,OK,050,3,7,40,115,1219421293,35709014,31848,14060
Pawnee County,OK,050,3,7,40,117,1470996347,69436312,16577,7745
Payne County,OK,050,3,7,40,119,1773371786,31779003,77350,33991
Pittsburg County,OK,050,3,7,40,121,3381130261,187421760,45837,22634
Pontotoc County,OK,050,3,7,40,123,1865918266,12405563,37492,16595
Pottawatomie County,OK,050,3,7,40,125,2040060341,14842424,69442,29139
Pushmataha County,OK,050,3,7,40,127,3615199153,69987835,11572,6110
Roger Mills County,OK,050,3,7,40,129,2955528117,13695217,3647,1905
Rogers County,OK,050,3,7,40,131,1749880020,92888844,86905,35160
Seminole County,OK,050,3,7,40,133,1639041127,19778817,25482,11642
Sequoyah County,OK,050,3,7,40,135,1743764515,105881132,42391,18656
Stephens County,OK,050,3,7,40,137,2253922744,54698972,45048,20658
Texas County,OK,050,3,7,40,139,5286842403,19215744,20640,8208
Tillman County,OK,050,3,7,40,141,2256226803,20894357,7992,4077
Tulsa County,OK,050,3,7,40,143,1476931275,43438532,603403,268426
Wagoner County,OK,050,3,7,40,145,1454421645,75422409,73085,29694
Washington County,OK,050,3,7,40,147,1076020808,22829387,50976,23451
Washita County,OK,050,3,7,40,149,2598189856,14578978,11629,5479
Woods County,OK,050,3,7,40,151,3331900551,9091702,8878,4478
Woodward County,OK,050,3,7,40,153,3217798327,9693408,20081,8838
Baker County,OR,050,4,9,41,001,7947008933,51831394,16134,8826
Benton County,OR,050,4,9,41,003,1750680238,6917958,85579,36245
Clackamas County,OR,050,4,9,41,005,4844112024,31827481,375992,156945
Clatsop County,OR,050,4,9,41,007,2147227903,661312521,37039,21546
Columbia County,OR,050,4,9,41,009,1702546794,80219744,49351,20698
Coos County,OR,050,4,9,41,011,4134068696,544389499,63043,30593
Crook County,OR,050,4,9,41,013,7715797890,21192731,20978,10202
Curry County,OR,050,4,9,41,015,4215100613,934686544,22364,12613
Deschutes County,OR,050,4,9,41,017,7817065156,94747043,157733,80139
Douglas County,OR,050,4,9,41,019,13043372940,253020349,107667,48915
Gilliam County,OR,050,4,9,41,021,3120439560,46700614,1871,1156
Grant County,OR,050,4,9,41,023,11728867794,1893802,7445,4344
Harney County,OR,050,4,9,41,025,26244789736,241492856,7422,3835
Hood River County,OR,050,4,9,41,027,1351841432,29106836,22346,9271
Jackson County,OR,050,4,9,41,029,7209356169,46880700,203206,90937
Jefferson County,OR,050,4,9,41,031,4612211364,26231709,21720,9815
Josephine County,OR,050,4,9,41,033,4246719858,5644013,82713,38001
Klamath County,OR,050,4,9,41,035,15387252316,503746014,66380,32774
Lake County,OR,050,4,9,41,037,21079871249,567917619,7895,4439
